Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
India,IND,1995,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,352110000000
India,IND,1994,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,308220000000
India,IND,1993,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,273450000000
India,IND,1992,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,218120000000
India,IND,1991,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,209610000000
India,IND,1990,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,243710000000
India,IND,1989,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,226350000000
India,IND,1988,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,189040000000
India,IND,1987,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,167420000000
India,IND,1986,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,178940000000
India,IND,1985,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,157880000000
India,IND,1984,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,125330000000
India,IND,1983,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,104550000000
India,IND,1982,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,92140000000
India,IND,1981,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,78650000000
India,IND,1980,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,73870000000
India,IND,1979,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,51770000000
India,IND,1978,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,49580000000
India,IND,1977,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,39850000000
India,IND,1976,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,38050000000
India,IND,1975,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,33250000000
India,IND,1974,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,22920000000
India,IND,2017,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,0.800380002545366
India,IND,2016,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,0.78516449129684
India,IND,2015,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,0.943974662733125
India,IND,2014,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,0.603755019034909
India,IND,2013,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,1.13846756539358
India,IND,2012,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,0.714299139150939
India,IND,2011,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,0.771376652898768
India,IND,2010,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,0.935192374796842
India,IND,2009,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,0.695337260090346
India,IND,2008,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,-0.348702756108283
India,IND,2007,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,1.7850792726667
India,IND,2006,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,0.14363179492266
India,IND,2005,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,1.03897855938328
India,IND,2004,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,1.86424390176542
India,IND,2003,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,-0.553440745403834
India,IND,2002,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,0.400142205046645
India,IND,2001,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,1.63261479662221
India,IND,2000,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,1.55092392790388
India,IND,1999,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,2.01407096468182
India,IND,1998,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,1.88585767392177
India,IND,1997,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,2.06970335770199
India,IND,1996,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,2.74337258665914
India,IND,1995,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,2.92066233727517
India,IND,1994,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,2.99950343965031
India,IND,1993,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,3.12160225972845
India,IND,1992,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,2.86549081106287
India,IND,1991,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,3.16506873342241
India,IND,1990,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,4.23027425723639
India,IND,1989,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,4.58869383801941
India,IND,1988,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,4.40280135517387
India,IND,1987,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,4.62659094297528
India,IND,1986,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,5.62057596348641
India,IND,1985,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,5.54871997163602
India,IND,1984,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,4.96970009930892
India,IND,1983,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,4.64513388913631
India,IND,1982,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,4.76780450459526
India,IND,1981,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,4.55214979526073
India,IND,1980,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,5.02302172191452
India,IND,1979,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,4.18979327389896
India,IND,1978,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,4.40040797816217
India,IND,1977,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,3.8308643176718
India,IND,1976,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,4.14435263559369
India,IND,1975,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,3.90201189224394
India,IND,1974,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,2.88745436108284
India,IND,2013,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,56517900000000
India,IND,2012,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,50394300000000
India,IND,2011,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,45041500000000
India,IND,2010,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,39387700000000
India,IND,2009,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,35178500000000
India,IND,2008,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,31591800000000
India,IND,2007,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,28166100000000
India,IND,2006,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,25385980000000
India,IND,2005,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,22601450000000
India,IND,2004,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,19944200000000
India,IND,2003,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,17366760000000
India,IND,2002,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,15591990000000
India,IND,2001,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,13664080000000
India,IND,2000,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,11770280000000
India,IND,1999,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,10210310000000
India,IND,1998,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,8918060000000
India,IND,1997,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,7782940000000
India,IND,1996,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,6377560000000
India,IND,1995,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,5725510000000
India,IND,1994,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,5096160000000
India,IND,1993,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,4534120000000
India,IND,1992,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,3781690000000
India,IND,1991,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,3311970000000
India,IND,1990,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,2925670000000
India,IND,2013,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,50.3118273627008
India,IND,2012,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,50.6780305618952
India,IND,2011,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,51.5565536600977
India,IND,2010,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,51.5919110057644
India,IND,2009,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,55.2564421344724
India,IND,2008,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,57.2922182776245
India,IND,2007,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,57.4975370825748
India,IND,2006,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,59.6667300486129
India,IND,2005,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,62.2265202877104
India,IND,2004,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,62.5929752455174
India,IND,2003,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,62.1900524079553
India,IND,2002,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,62.5527697981275
India,IND,2001,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,59.017908384427
India,IND,2000,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,55.0042451793675
India,IND,1999,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,51.3529502095155
India,IND,1998,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,50.3192169688381
India,IND,1997,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,50.3654349210303
India,IND,1996,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,45.7233066085818
India,IND,1995,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,47.4916401655515
India,IND,1994,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,49.5942815164763
India,IND,1993,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,51.7598070502102
India,IND,1992,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,49.6809001709534
India,IND,1991,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,50.0100791614571
India,IND,1990,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,50.7832525795773
India,IND,2017,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,4592735000000
India,IND,2016,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,4741390000000
India,IND,2015,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,5122836700000
India,IND,2014,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,4801645955000
India,IND,2013,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,5254700000000
India,IND,2012,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,4856200000000
India,IND,2011,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,4950300000000
India,IND,2010,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,3371200000000
India,IND,2009,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,3952820000000
India,IND,2008,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,2549680000000
India,IND,2007,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,1109150000000
India,IND,2006,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,1024370000000
India,IND,2005,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,1551080000000
India,IND,2004,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,1631530000000
India,IND,2003,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,803300000000
India,IND,2002,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,1261710000000
India,IND,2001,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,1384670000000
India,IND,2000,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,1147240000000
India,IND,1999,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,1052810000000
India,IND,1998,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,919600000000
India,IND,1997,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,751010000000
India,IND,1996,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,664220000000
India,IND,1995,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,615010000000
India,IND,1994,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,555240000000
India,IND,1993,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,615500000000
India,IND,1992,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,393700000000
India,IND,1991,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,358580000000
India,IND,1990,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,438800000000
India,IND,1989,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,361790000000
India,IND,1988,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,326630000000
India,IND,1987,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,277170000000
India,IND,1986,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,277950000000
India,IND,1985,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,222510000000
India,IND,1984,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,175310000000
India,IND,1983,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,98390000000
India,IND,1982,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,144940000000
India,IND,1981,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,82620000000
India,IND,1980,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,90400000000
India,IND,1979,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,65030000000
India,IND,1978,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,25630000000
India,IND,1977,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,62110000000
India,IND,1976,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,32150000000
India,IND,1975,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,36770000000
India,IND,1974,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,24180000000
India,IND,2017,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,2.68659473852746
India,IND,2016,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,3.08636301391969
India,IND,2015,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,3.71978188666367
India,IND,2014,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,3.85118834793528
India,IND,2013,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,4.67769607934449
India,IND,2012,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,4.88354143255637
India,IND,2011,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,5.66633898923397
India,IND,2010,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,4.41576051362819
India,IND,2009,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,6.20887103196513
India,IND,2008,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,4.62388414392639
India,IND,2007,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,2.26418969098092
India,IND,2006,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,2.40765998633488
India,IND,2005,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,4.27044774064769
India,IND,2004,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,5.12040176604321
India,IND,2003,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,2.8766027226328
India,IND,2002,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,5.06179488198719
India,IND,2001,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,5.98066808761838
India,IND,2000,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,5.36122082393771
India,IND,1999,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,5.29512811169102
India,IND,1998,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,5.18874642293767
India,IND,1997,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,4.85998161106767
India,IND,1996,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,4.7620617784156
India,IND,1995,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,5.10135055535941
India,IND,1994,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,5.4034270645365
India,IND,1993,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,7.02631629498213
India,IND,1992,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,5.17212420830485
India,IND,1991,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,5.41448569453083
India,IND,1990,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,7.61661131703799
India,IND,1989,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,7.3344092938239
India,IND,1988,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,7.60731594710348
India,IND,1987,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,7.65949236449922
India,IND,1986,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,8.73051910724851
India,IND,1985,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,7.82015252653111
India,IND,1984,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,6.9515528956343
India,IND,1983,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,4.3714464213498
India,IND,1982,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,7.49995208265723
India,IND,1981,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,4.781927731525
India,IND,1980,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,6.14703077922123
India,IND,1979,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,5.26293715668629
India,IND,1978,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,2.27475708915483
India,IND,1977,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,5.97076493778157
India,IND,1976,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,3.50173291023225
India,IND,1975,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,4.31509706098676
India,IND,1974,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,3.0461887631319
India,IND,2013,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,55050000000
India,IND,2012,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,225400000000
India,IND,2011,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,215400000000
India,IND,2010,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,148140000000
India,IND,2009,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,83570000000
India,IND,2008,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,306210000000
India,IND,2007,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,-138920000000
India,IND,2006,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,191800000000
India,IND,2005,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,172820000000
India,IND,2004,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,91130000000
India,IND,2003,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,-60630000000
India,IND,2002,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,69240000000
India,IND,2001,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,-18950000000
India,IND,2000,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,30250000000
India,IND,1999,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,46920000000
India,IND,1998,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,-10400000000
India,IND,1997,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,33810000000
India,IND,1996,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,36480000000
India,IND,1995,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,23320000000
India,IND,1994,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,-21170000000
India,IND,1993,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,30500000000
India,IND,1992,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,9840000000
India,IND,1991,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,-4080000000
India,IND,1990,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,24760000000
India,IND,1989,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,23220000000
India,IND,1988,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,22850000000
India,IND,1987,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,18620000000
India,IND,1986,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,24760000000
India,IND,1985,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,16820000000
India,IND,1984,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,16000000000
India,IND,1983,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,11780000000
India,IND,1982,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,9990000000
India,IND,1981,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,8450000000
India,IND,1980,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,6230000000
India,IND,1979,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,5270000000
India,IND,1978,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,5090000000
India,IND,1977,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,4370000000
India,IND,1976,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,5440000000
India,IND,1975,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,6190000000
India,IND,1974,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,7190000000
India,IND,2013,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.0490051133590717
India,IND,2012,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.226669049647503
India,IND,2011,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.24655665682504
India,IND,2010,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.194040923851708
India,IND,2009,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.131267133879439
India,IND,2008,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.5553165745159
India,IND,2007,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,-0.283587640870099
India,IND,2006,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.450803113502963
India,IND,2005,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.475809615583164
India,IND,2004,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.286002839628764
India,IND,2003,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,-0.217114929756289
India,IND,2002,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.277780692574992
India,IND,2001,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,-0.0818488594830308
India,IND,2000,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.14136268777598
