Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
India,IND,1983,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,33.1567582619307
India,IND,1982,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,29.318634014228
India,IND,1981,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,30.8196716667132
India,IND,1980,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,30.9699662768728
India,IND,1979,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,29.2029753730413
India,IND,1978,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,25.9580468397098
India,IND,1977,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,29.2166493626453
India,IND,1976,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,29.9409066415352
India,IND,1975,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,22.850172547247
India,IND,2018,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,51137462774.5212
India,IND,2017,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,44970367090.4048
India,IND,2016,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,42846175152.8798
India,IND,2015,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,37893770662.1342
India,IND,2014,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,37581219762.0798
India,IND,2013,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,33032163023.4101
India,IND,2012,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,30741858254.1987
India,IND,2011,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,26190542392.0806
India,IND,2010,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,25563053870.3978
India,IND,2009,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,21271739132.997
India,IND,2008,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,20957686734.5757
India,IND,2007,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,19165591221.1248
India,IND,2006,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,14444753969.5897
India,IND,2005,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,12295901918.084
India,IND,2004,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,8742093681.62157
India,IND,2003,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,8385656719.24729
India,IND,2002,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,7097367015.27475
India,IND,2001,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,7665606813.88061
India,IND,2000,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,7413309781.54052
India,IND,1999,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,5629262879.51847
India,IND,1998,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,5442563219.19645
India,IND,1997,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,5001731352.96379
India,IND,1996,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,4666612444.55706
India,IND,1995,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,5219212826.6662
India,IND,1994,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,4370012165.49085
India,IND,1993,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,4121396503.27679
India,IND,1992,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,4288577623.7735
India,IND,1991,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,4234913173.18786
India,IND,1990,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,3693420340.83522
India,IND,1989,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,2497781425.68628
India,IND,1988,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,2210699748.88076
India,IND,1987,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,1605468709.76189
India,IND,1986,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,1581115592.79694
India,IND,1985,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,1346670836.0772
India,IND,1984,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,1166219306.1102
India,IND,1983,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,981646654.919444
India,IND,1982,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,690052481.82346
India,IND,1981,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,512792919.535847
India,IND,1980,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,523170061.935227
India,IND,1979,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,484914417.185927
India,IND,1978,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,492229931.763537
India,IND,1977,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,424572700.756775
India,IND,1976,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,355048125.708882
India,IND,1975,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,387892895.920199
India,IND,2018,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,642960117087.838
India,IND,2017,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,561612525785.533
India,IND,2016,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,472012694192.71
India,IND,2015,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,491880074570.799
India,IND,2014,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,553552854081.367
India,IND,2013,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,560408478123.575
India,IND,2012,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,579908579784.452
India,IND,2011,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,553062186679.575
India,IND,2010,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,439059034248.05
India,IND,2009,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,328257176213.271
India,IND,2008,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,379479380179.347
India,IND,2007,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,278785752272.433
India,IND,2006,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,225086027161.736
India,IND,2005,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,181858367950.56
India,IND,2004,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,130980013020.093
India,IND,2003,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,92959121913.9984
India,IND,2002,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,75741490127.6454
India,IND,2001,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,71311160936.1966
India,IND,2000,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,73075192253.4588
India,IND,1999,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,62827495215.8222
India,IND,1998,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,59367859754.3617
India,IND,1997,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,58172791087.9908
India,IND,1996,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,54959987567.5137
India,IND,1995,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,48225107456.5025
India,IND,1994,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,37872390417.4142
India,IND,1993,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,30604948801.5936
India,IND,1992,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,29665639165.5541
India,IND,1991,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,27031902767.4675
India,IND,1990,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,29526607272.4647
India,IND,1989,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,28127927456.0753
India,IND,1988,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,25412608224.0404
India,IND,1987,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,22290070406.5336
India,IND,1986,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,19631790603.5359
India,IND,1985,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,18984136045.6211
India,IND,1984,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,17857801537.7852
India,IND,1983,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,17572596377.4069
India,IND,1982,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,17517737340.5087
India,IND,1981,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,17397435384.721
India,IND,1980,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,16927945724.1528
India,IND,1979,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,11938309152.4636
India,IND,1978,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,8957077742.21229
India,IND,1977,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,6603141915.54137
India,IND,1976,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,5763690293.07915
India,IND,1975,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,6006734062.18488
India,IND,2018,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,4.50727758648186
India,IND,2017,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,6.91676362830696
India,IND,2016,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,6.59151565625744
India,IND,2015,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,5.15233811682676
India,IND,2014,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,6.49997250269381
India,IND,2013,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,8.93665043673757
India,IND,2012,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,8.48826366967171
India,IND,2011,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,12.5495111235637
India,IND,2010,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,10.4047544307554
India,IND,2009,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,9.51598352187056
India,IND,2008,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,8.38662206959935
India,IND,2007,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,9.15692868987415
India,IND,2006,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,7.89744450030843
India,IND,2005,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,6.78252272690434
India,IND,2004,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,7.16197162945171
India,IND,2003,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,6.64100113787323
India,IND,2002,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,11.0585861215404
India,IND,2001,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,12.8901622995922
India,IND,2000,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,10.8936367351319
India,IND,1999,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,3.55603115859763
India,IND,1998,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,4.3205683798609
India,IND,1997,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,5.22751558392223
India,IND,1996,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,5.25760159191527
India,IND,1995,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,5.4420479920157
India,IND,1994,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,5.99586357083667
India,IND,1993,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,6.75393711012536
India,IND,1992,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,5.98123670989601
India,IND,1991,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,5.88078192012513
India,IND,1990,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,5.64674359863157
India,IND,1989,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,5.65041135374276
India,IND,1988,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,5.01280185869265
India,IND,1987,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,4.45027003920798
India,IND,1986,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,4.65692733101549
India,IND,1985,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,4.7192813548911
India,IND,1984,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,4.67986742150246
India,IND,1983,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,4.37818932877187
India,IND,1982,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,4.70606368499748
India,IND,1981,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,4.92754032355709
India,IND,1980,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,5.26085772326032
India,IND,1979,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,5.22985907595363
India,IND,1978,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,5.48694791869121
India,IND,1977,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,4.9532479713335
India,IND,1976,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,4.73978001982043
India,IND,1975,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,5.58310637506876
India,IND,2018,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,518778502581.258
India,IND,2017,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,452241383880.368
India,IND,2016,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,376090254275.984
India,IND,2015,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,409236978522.587
India,IND,2014,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,472434264990.841
India,IND,2013,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,481686257768.228
India,IND,2012,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,499988961274.995
India,IND,2011,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,475304047599.557
India,IND,2010,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,360146062834.113
India,IND,2009,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,275227034893.346
India,IND,2008,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,323916518439.24
India,IND,2007,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,208610899982.439
India,IND,2006,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,166571862854.351
India,IND,2005,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,134692007368.16
India,IND,2004,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,95539056499.9736
India,IND,2003,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,68081180950.5987
India,IND,2002,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,54702279750.0867
India,IND,2001,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,51212270438.5317
India,IND,2000,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,53887205923.7176
India,IND,1999,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,45556209177.1435
India,IND,1998,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,44827962413.355
India,IND,1997,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,45730082604.0522
India,IND,1996,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,43788952391.3717
India,IND,1995,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,37957312940.7161
India,IND,1994,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,29672617824.4152
India,IND,1993,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,24108390143.2923
India,IND,1992,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,22930537818.4389
India,IND,1991,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,21086827022.4649
India,IND,1990,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,23437059205.4119
India,IND,1989,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,22254274860.5929
India,IND,1988,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,20091207198.3753
India,IND,1987,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,17660894318.0344
India,IND,1986,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,15686464960.8299
India,IND,1985,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,15081203788.1064
India,IND,1984,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,14216303266.8581
India,IND,1983,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,13867570752.9429
India,IND,1982,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,14046301494.9073
India,IND,1981,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,14148500783.5992
India,IND,1980,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,13946695584.5789
India,IND,1979,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,9818602080.33025
India,IND,1978,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,7401892098.99883
India,IND,1977,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,5316946297.16098
India,IND,1976,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,4623350614.05281
India,IND,1975,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,4952304783.01183
India,IND,2018,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,124181614506.58
India,IND,2017,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,109371141905.165
India,IND,2016,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,95922439916.7264
India,IND,2015,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,82643096048.2118
India,IND,2014,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,81118589090.5259
India,IND,2013,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,78722220355.347
India,IND,2012,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,79919618509.4566
India,IND,2011,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,77758139080.0178
India,IND,2010,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,78912971413.9373
India,IND,2009,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,53030141319.9253
India,IND,2008,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,55562861740.1068
India,IND,2007,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,70174852289.9934
India,IND,2006,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,58514164307.3856
India,IND,2005,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,47166360582.4006
India,IND,2004,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,35440956520.119
India,IND,2003,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,24877940963.3998
India,IND,2002,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,21039210377.5587
