Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
India,IND,2012,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,88.1694405971172
India,IND,2011,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,97.5993786273197
India,IND,2010,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,95.7581794451966
India,IND,2005,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,90.3264588038878
India,IND,2000,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,84.1648061762591
India,IND,1995,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,82.7713018672906
India,IND,1990,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,81.290630626305
India,IND,2017,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100
India,IND,2016,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100
India,IND,2015,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100
India,IND,2014,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100
India,IND,2013,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100
India,IND,2012,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100
India,IND,2011,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100
India,IND,2010,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100
India,IND,2005,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100
India,IND,2000,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100
India,IND,1995,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,99.9999999999999
India,IND,1990,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,99.9999999999999
India,IND,2018,Population density (people per sq. km of land area),EN.POP.DNST,454.938072575247
India,IND,2017,Population density (people per sq. km of land area),EN.POP.DNST,450.243285831043
India,IND,2016,Population density (people per sq. km of land area),EN.POP.DNST,445.484341397623
India,IND,2015,Population density (people per sq. km of land area),EN.POP.DNST,440.655458615157
India,IND,2014,Population density (people per sq. km of land area),EN.POP.DNST,435.762323968532
India,IND,2013,Population density (people per sq. km of land area),EN.POP.DNST,430.798613273958
India,IND,2012,Population density (people per sq. km of land area),EN.POP.DNST,425.732223638583
India,IND,2011,Population density (people per sq. km of land area),EN.POP.DNST,420.520965360438
India,IND,2010,Population density (people per sq. km of land area),EN.POP.DNST,415.136997635536
India,IND,2009,Population density (people per sq. km of land area),EN.POP.DNST,409.568919241623
India,IND,2008,Population density (people per sq. km of land area),EN.POP.DNST,403.832168478974
India,IND,2007,Population density (people per sq. km of land area),EN.POP.DNST,397.959589531782
India,IND,2006,Population density (people per sq. km of land area),EN.POP.DNST,391.998591075579
India,IND,2005,Population density (people per sq. km of land area),EN.POP.DNST,385.98607118953
India,IND,2004,Population density (people per sq. km of land area),EN.POP.DNST,379.936518016003
India,IND,2003,Population density (people per sq. km of land area),EN.POP.DNST,373.848675664858
India,IND,2002,Population density (people per sq. km of land area),EN.POP.DNST,367.725301443904
India,IND,2001,Population density (people per sq. km of land area),EN.POP.DNST,361.564543470145
India,IND,2000,Population density (people per sq. km of land area),EN.POP.DNST,355.367651915956
India,IND,1999,Population density (people per sq. km of land area),EN.POP.DNST,349.139528923479
India,IND,1998,Population density (people per sq. km of land area),EN.POP.DNST,342.892173389524
India,IND,1997,Population density (people per sq. km of land area),EN.POP.DNST,336.641798875955
India,IND,1996,Population density (people per sq. km of land area),EN.POP.DNST,330.407825601458
India,IND,1995,Population density (people per sq. km of land area),EN.POP.DNST,324.204839919413
India,IND,1994,Population density (people per sq. km of land area),EN.POP.DNST,318.042853298982
India,IND,1993,Population density (people per sq. km of land area),EN.POP.DNST,311.922164409271
India,IND,1992,Population density (people per sq. km of land area),EN.POP.DNST,305.835488482068
India,IND,1991,Population density (people per sq. km of land area),EN.POP.DNST,299.770014361679
India,IND,1990,Population density (people per sq. km of land area),EN.POP.DNST,293.717454316744
India,IND,1989,Population density (people per sq. km of land area),EN.POP.DNST,287.68248177883
India,IND,1988,Population density (people per sq. km of land area),EN.POP.DNST,281.673532468493
India,IND,1987,Population density (people per sq. km of land area),EN.POP.DNST,275.691127038635
India,IND,1986,Population density (people per sq. km of land area),EN.POP.DNST,269.735618645293
India,IND,1985,Population density (people per sq. km of land area),EN.POP.DNST,263.81092631147
India,IND,1984,Population density (people per sq. km of land area),EN.POP.DNST,257.91604640134
India,IND,1983,Population density (people per sq. km of land area),EN.POP.DNST,252.062248964916
India,IND,1982,Population density (people per sq. km of land area),EN.POP.DNST,246.280763758791
India,IND,1981,Population density (people per sq. km of land area),EN.POP.DNST,240.611932974347
India,IND,1980,Population density (people per sq. km of land area),EN.POP.DNST,235.085159037936
India,IND,1979,Population density (people per sq. km of land area),EN.POP.DNST,229.718031474611
India,IND,1978,Population density (people per sq. km of land area),EN.POP.DNST,224.506273060248
India,IND,1977,Population density (people per sq. km of land area),EN.POP.DNST,219.430569859309
India,IND,1976,Population density (people per sq. km of land area),EN.POP.DNST,214.459919144084
India,IND,1975,Population density (people per sq. km of land area),EN.POP.DNST,209.573857372048
India,IND,1974,Population density (people per sq. km of land area),EN.POP.DNST,204.76410858371
India,IND,1973,Population density (people per sq. km of land area),EN.POP.DNST,200.044441828474
India,IND,1972,Population density (people per sq. km of land area),EN.POP.DNST,195.442355180799
India,IND,1971,Population density (people per sq. km of land area),EN.POP.DNST,190.99620878585
India,IND,1970,Population density (people per sq. km of land area),EN.POP.DNST,186.732025871202
India,IND,1969,Population density (people per sq. km of land area),EN.POP.DNST,182.660487893475
India,IND,1968,Population density (people per sq. km of land area),EN.POP.DNST,178.76887249049
India,IND,1967,Population density (people per sq. km of land area),EN.POP.DNST,175.031052842233
India,IND,1966,Population density (people per sq. km of land area),EN.POP.DNST,171.408991689061
India,IND,1965,Population density (people per sq. km of land area),EN.POP.DNST,167.874681402803
India,IND,1964,Population density (people per sq. km of land area),EN.POP.DNST,164.418733750618
India,IND,1963,Population density (people per sq. km of land area),EN.POP.DNST,161.047766203976
India,IND,1962,Population density (people per sq. km of land area),EN.POP.DNST,157.768992227204
India,IND,1961,Population density (people per sq. km of land area),EN.POP.DNST,154.595624564861
India,IND,2010,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,1.13790464
India,IND,2000,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,1.112924965
India,IND,1990,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,1.127296167
India,IND,2014,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,24
India,IND,2009,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,29.4
India,IND,2007,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,32.1
India,IND,2005,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,34.8
India,IND,2000,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,41.5
India,IND,1995,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,48.2
India,IND,1990,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,54.9
India,IND,2018,Population in largest city,EN.URB.LCTY,28513682
India,IND,2017,Population in largest city,EN.URB.LCTY,27602257
India,IND,2016,Population in largest city,EN.URB.LCTY,26719965
India,IND,2015,Population in largest city,EN.URB.LCTY,25865875
India,IND,2014,Population in largest city,EN.URB.LCTY,25039086
India,IND,2013,Population in largest city,EN.URB.LCTY,24238725
India,IND,2012,Population in largest city,EN.URB.LCTY,23463947
India,IND,2011,Population in largest city,EN.URB.LCTY,22713934
India,IND,2010,Population in largest city,EN.URB.LCTY,21987895
India,IND,2009,Population in largest city,EN.URB.LCTY,21285065
India,IND,2008,Population in largest city,EN.URB.LCTY,20605621
India,IND,2007,Population in largest city,EN.URB.LCTY,19946082
India,IND,2006,Population in largest city,EN.URB.LCTY,19308516
India,IND,2005,Population in largest city,EN.URB.LCTY,18691330
India,IND,2004,Population in largest city,EN.URB.LCTY,18094682
India,IND,2003,Population in largest city,EN.URB.LCTY,17515512
India,IND,2002,Population in largest city,EN.URB.LCTY,16955638
India,IND,2001,Population in largest city,EN.URB.LCTY,16496409
India,IND,2000,Population in largest city,EN.URB.LCTY,16146527
India,IND,1999,Population in largest city,EN.URB.LCTY,15722151
India,IND,1998,Population in largest city,EN.URB.LCTY,15309490
India,IND,1997,Population in largest city,EN.URB.LCTY,14907660
India,IND,1996,Population in largest city,EN.URB.LCTY,14516908
India,IND,1995,Population in largest city,EN.URB.LCTY,14135363
India,IND,1994,Population in largest city,EN.URB.LCTY,13764351
India,IND,1993,Population in largest city,EN.URB.LCTY,13403076
India,IND,1992,Population in largest city,EN.URB.LCTY,13051762
India,IND,1991,Population in largest city,EN.URB.LCTY,12708725
India,IND,1990,Population in largest city,EN.URB.LCTY,12355090
India,IND,1989,Population in largest city,EN.URB.LCTY,12001511
India,IND,1988,Population in largest city,EN.URB.LCTY,11658518
India,IND,1987,Population in largest city,EN.URB.LCTY,11324421
India,IND,1986,Population in largest city,EN.URB.LCTY,11000338
India,IND,1985,Population in largest city,EN.URB.LCTY,10685530
India,IND,1984,Population in largest city,EN.URB.LCTY,10380146
India,IND,1983,Population in largest city,EN.URB.LCTY,10082683
India,IND,1982,Population in largest city,EN.URB.LCTY,9794137
India,IND,1981,Population in largest city,EN.URB.LCTY,9513848
India,IND,1980,Population in largest city,EN.URB.LCTY,9199543
India,IND,1979,Population in largest city,EN.URB.LCTY,8904858
India,IND,1978,Population in largest city,EN.URB.LCTY,8714002
India,IND,1977,Population in largest city,EN.URB.LCTY,8527237
India,IND,1976,Population in largest city,EN.URB.LCTY,8344723
India,IND,1975,Population in largest city,EN.URB.LCTY,8165629
India,IND,1974,Population in largest city,EN.URB.LCTY,7990617
India,IND,1973,Population in largest city,EN.URB.LCTY,7819355
India,IND,1972,Population in largest city,EN.URB.LCTY,7651993
India,IND,1971,Population in largest city,EN.URB.LCTY,7487766
India,IND,1970,Population in largest city,EN.URB.LCTY,7329372
India,IND,1969,Population in largest city,EN.URB.LCTY,7175007
India,IND,1968,Population in largest city,EN.URB.LCTY,7024100
India,IND,1967,Population in largest city,EN.URB.LCTY,6875964
India,IND,1966,Population in largest city,EN.URB.LCTY,6731149
India,IND,1965,Population in largest city,EN.URB.LCTY,6589384
India,IND,1964,Population in largest city,EN.URB.LCTY,6450794
India,IND,1963,Population in largest city,EN.URB.LCTY,6314748
India,IND,1962,Population in largest city,EN.URB.LCTY,6181753
India,IND,1961,Population in largest city,EN.URB.LCTY,6051559
India,IND,1960,Population in largest city,EN.URB.LCTY,5910210
India,IND,2018,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,6.19464475222521
India,IND,2017,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,6.13670729065186
India,IND,2016,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,6.079644973388
India,IND,2015,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,6.02332304081256
India,IND,2014,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.96781894894535
India,IND,2013,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.91319388994324
India,IND,2012,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.85986717351336
India,IND,2011,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.80859155072821
India,IND,2010,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.75956429489586
India,IND,2009,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.71463428692725
India,IND,2008,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.67406341680226
India,IND,2007,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.63686499070053
India,IND,2006,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.60279961408572
India,IND,2005,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.57112381947002
India,IND,2004,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.54209966057466
India,IND,2003,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.51523071853219
India,IND,2002,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.49087752472537
India,IND,2001,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.4966313908701
India,IND,2000,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.52352720181823
India,IND,1999,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.5169680298177
India,IND,1998,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.51281457546851
India,IND,1997,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.51067586572777
India,IND,1996,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.510499211157
India,IND,1995,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.51148841328706
India,IND,1994,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.51391363006253
India,IND,1993,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.51802292455245
India,IND,1992,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.52398634409446
India,IND,1991,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.53148718249778
India,IND,1990,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.53800809918484
India,IND,1989,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.54489729463408
India,IND,1988,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.55445675133754
India,IND,1987,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.56565506700929
India,IND,1986,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.5792375642134
India,IND,1985,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.59522212152602
India,IND,1984,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.6137257232762
India,IND,1983,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.63416429503808
India,IND,1982,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.65635901578558
India,IND,1981,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.67917336848484
India,IND,1980,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.6982828139776
India,IND,1979,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.73449512043031
India,IND,1978,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.83345475761907
India,IND,1977,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.9340732692725
India,IND,1976,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,6.03731652839752
India,IND,1975,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,6.14325154673503
India,IND,1974,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,6.25274455901812
India,IND,1973,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,6.36558955154842
India,IND,1972,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,6.48019595005844
India,IND,1971,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,6.59584340530923
India,IND,1970,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,6.68095200292733
India,IND,1969,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,6.75370049243512
India,IND,1968,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,6.82395563318407
India,IND,1967,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,6.89209190859162
India,IND,1966,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,6.95993817569283
India,IND,1965,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,7.02790293496878
India,IND,1964,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,7.09648070972266
India,IND,1963,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,7.1654395120689
India,IND,1962,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,7.23380234632172
India,IND,1961,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,7.30135580204186
India,IND,1960,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,7.31858666990209
India,IND,2018,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,208777575
India,IND,2017,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,203204785
India,IND,2016,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,197817657
India,IND,2015,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,192608941
India,IND,2014,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,187571674
India,IND,2013,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,182699244
India,IND,2012,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,177985310
India,IND,2011,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,173423824
India,IND,2010,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,169008985
India,IND,2009,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,164735263
India,IND,2008,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,160602956
India,IND,2007,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,156590178
India,IND,2006,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,152708895
India,IND,2005,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,148948853
India,IND,2004,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,145310545
India,IND,2003,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,141774879
India,IND,2002,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,138352599
India,IND,2001,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,135034843
India,IND,2000,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,131180551
India,IND,1999,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,127133686
India,IND,1998,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,123237142
India,IND,1997,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,119479361
India,IND,1996,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,115859638
India,IND,1995,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,112357895
India,IND,1994,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,108983715
India,IND,1993,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,105727302
India,IND,1992,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,102588229
India,IND,1991,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,99549265
India,IND,1990,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,96347628
India,IND,1989,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,93133953
India,IND,1988,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,90048045
India,IND,1987,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,87072051
India,IND,1986,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,84213397
India,IND,1985,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,81463087
India,IND,1984,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,78820062
India,IND,1983,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,76269201
India,IND,1982,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,73817020
India,IND,1981,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,71455962
India,IND,1980,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,68954544
India,IND,1979,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,66435117
India,IND,1978,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,64023622
India,IND,1977,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,61711544
India,IND,1976,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,59497195
India,IND,1975,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,57367172
India,IND,1974,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,55326241
India,IND,1973,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,53367443
India,IND,1972,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,51489561
India,IND,1971,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,49681423
India,IND,1970,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,47960856
India,IND,1969,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,46310911
India,IND,1968,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,44726113
India,IND,1967,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,43197360
India,IND,1966,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,41728569
India,IND,1965,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,40315179
India,IND,1964,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,38956728
India,IND,1963,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,37645499
India,IND,1962,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,36384929
India,IND,1961,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,35171169
India,IND,1960,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,34023836
India,IND,2018,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.4350806157941
India,IND,2017,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.1797291204521
India,IND,2016,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,14.9351623153858
India,IND,2015,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,14.7012622775001
India,IND,2014,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,14.4775446325666
India,IND,2013,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,14.263949420891
India,IND,2012,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,14.0612837689158
India,IND,2011,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.870702020861
India,IND,2010,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.6929079943754
India,IND,2009,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.5281035236644
India,IND,2008,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.3761139558636
India,IND,2007,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.2343580494934
India,IND,2006,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.1025904104779
India,IND,2005,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.9790488471437
